role,model,fixture_id,variant_id,repeat_idx,zero_tolerance_type,expected,model_output,raw_output_path,parsed_output_path
conflict_explainer,openai:gpt-5.5,correction_sam_music_001,base,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""correction"", ""supersedes""], ""must_include"": [""early Coltrane"", ""Bill Evans""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There is a conflict between the existing memory and the correction. Existing memory says Sam from Goldman likes Bill Evans. The correction says Sam from Goldman actually likes early Coltrane, not Bill Evans. Safe options are: approve_supersession to treat the correction as replacing the older Bill Evans preference; keep_both if you want to preserve both statements despite the conflict or uncertainty; reject_new if the correction should not be stored; or edit to revise the wording before saving."", ""citations"": [""Existing memory: Sam from Goldman likes Bill Evans."", ""Correction: Sam from Goldman actually likes early Coltrane, not Bill Evans.""], ""conflict_classification"": ""direct_correction_preference_conflict"", ""decision"": ""pending_user_choice"", ""entity_resolution"": {""action"": ""same_entity_assumed_with_ambiguity"", ""entity_id"": null, ""reason"": ""Both statements refer to 'Sam from Goldman,' so they likely refer to the same person, but no stable entity ID was provided.""}, ""intent"": ""explain_conflict_for_correction"", ""memory_cards"": [{""confidence"": ""previously_stored"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""Bill Evans"", ""role"": ""liked_artist"", ""type"": ""person""}], ""kind"": ""existing"", ""relationships"": [{""object"": ""Bill Evans"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman likes Bill Evans.""}, {""confidence"": ""user_correction"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""early Coltrane"", ""role"": ""liked_music"", ""type"": ""music/style_or_period""}, {""name"": ""Bill Evans"", ""role"": ""negated_liked_artist"", ""type"": ""person""}], ""kind"": ""new_correction"", ""relationships"": [{""object"": ""early Coltrane"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}, {""object"": ""Bill Evans"", ""predicate"": ""does_not_like"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman actually likes early Coltrane, not Bill Evans.""}], ""receipt"": {""details"": [""Conflict explained without applying any memory change."", ""No supersession, rejection, or edit was performed automatically.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__0.json
conflict_explainer,openai:gpt-5.5,correction_sam_music_001,context,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""correction"", ""supersedes""], ""must_include"": [""early Coltrane"", ""Bill Evans""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There is a conflict between the existing memory and the correction. The existing memory says Sam from Goldman likes Bill Evans, while the correction says Sam from Goldman actually likes early Coltrane and not Bill Evans. Safe actions available: approve_supersession to treat the correction as replacing the older memory, keep_both if both should remain despite the conflict, reject_new if the correction should not be stored, or edit to revise the memory before saving."", ""citations"": [""Existing memory: Sam from Goldman likes Bill Evans."", ""Correction: Sam from Goldman actually likes early Coltrane, not Bill Evans.""], ""conflict_classification"": ""direct_correction_negating_existing_memory"", ""decision"": ""pending_user_choice"", ""entity_resolution"": {""action"": ""same_entity_assumed"", ""entity_id"": null, ""reason"": ""Both statements refer to 'Sam from Goldman', so they appear to concern the same person, though no durable entity ID was provided.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""previously_stored"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""Bill Evans"", ""role"": ""liked_music_artist"", ""type"": ""person""}], ""kind"": ""existing_memory"", ""relationships"": [{""object"": ""Bill Evans"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman likes Bill Evans.""}, {""confidence"": ""user_correction"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""early Coltrane"", ""role"": ""liked_music"", ""type"": ""music_period_or_style""}, {""name"": ""Bill Evans"", ""role"": ""negated_liked_music_artist"", ""type"": ""person""}], ""kind"": ""correction"", ""relationships"": [{""object"": ""early Coltrane"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}, {""object"": ""Bill Evans"", ""predicate"": ""does_not_like"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman actually likes early Coltrane, not Bill Evans.""}], ""receipt"": {""details"": [""Conflict explanation generated using only backend-supplied safe actions."", ""No durable memory was committed."", ""Superseded or deleted facts were not presented as current.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__context__0.json
conflict_explainer,openai:gpt-5.5,correction_sam_music_001,punctuation,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""correction"", ""supersedes""], ""must_include"": [""early Coltrane"", ""Bill Evans""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""The new statement directly corrects the existing memory: the existing memory says Sam from Goldman likes Bill Evans, while the correction says Sam from Goldman likes early Coltrane, not Bill Evans. Safe actions available: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [""Existing memory: Sam from Goldman likes Bill Evans"", ""Correction: Sam from Goldman actually likes early Coltrane, not Bill Evans""], ""conflict_classification"": ""direct_correction"", ""decision"": ""pending_user_choice"", ""entity_resolution"": {""action"": ""same_entity_assumed_from_text"", ""entity_id"": null, ""reason"": ""Both statements refer to 'Sam from Goldman'; no separate backend entity ID was provided.""}, ""intent"": ""explain_memory_conflict"", ""memory_cards"": [{""confidence"": ""backend_supplied"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""Bill Evans"", ""role"": ""liked_artist"", ""type"": ""person""}], ""kind"": ""existing"", ""relationships"": [{""object"": ""Bill Evans"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman likes Bill Evans""}, {""confidence"": ""backend_supplied"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}, {""name"": ""early Coltrane"", ""role"": ""liked_music"", ""type"": ""music""}, {""name"": ""Bill Evans"", ""role"": ""negated_liked_artist"", ""type"": ""person""}], ""kind"": ""new_correction"", ""relationships"": [{""object"": ""early Coltrane"", ""predicate"": ""likes"", ""subject"": ""Sam from Goldman""}, {""object"": ""Bill Evans"", ""predicate"": ""does_not_like"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman actually likes early Coltrane, not Bill Evans""}], ""receipt"": {""details"": [""Explained only the backend-supplied safe actions."", ""Did not commit the correction as durable memory."", ""Preserved the conflict without presenting the superseded fact as current.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__correction_sam_music_001__punctuation__0.json
conflict_explainer,openai:gpt-5.5,conflict_sara_niece_001,context,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""contradicts"", ""high_confidence_conflict""], ""must_include"": [""daughter"", ""niece"", ""conflict""], ""safe_action_space"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}","{""answer"": ""The existing memory says Sara is Daniele's daughter and Nur's twin. The new statement says Sara is your niece. These can both be true, but the system should not assume the family connection without clarification. Safe actions available are: ask_clarification, add_new, keep_existing, reject_new, or edit."", ""citations"": [""Existing high-confidence memory: Sara is Daniele's daughter and Nur's twin."", ""New: Sara is my niece.""], ""conflict_classification"": ""ambiguous_new_relationship"", ""decision"": ""ask_clarification"", ""entity_resolution"": {""action"": ""ask_clarification"", ""entity_id"": null, ""reason"": ""The new statement may refer to the same Sara, but it introduces a new relationship to the user that is not established by the existing high-confidence memory. It is not directly contradictory, but committing it durably requires confirmation.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""high"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Daniele"", ""role"": ""parent"", ""type"": ""person""}, {""name"": ""Nur"", ""role"": ""twin"", ""type"": ""person""}], ""kind"": ""existing_memory"", ""relationships"": [{""object"": ""Daniele"", ""predicate"": ""is daughter of"", ""subject"": ""Sara""}, {""object"": ""Nur"", ""predicate"": ""is twin of"", ""subject"": ""Sara""}], ""statement"": ""Sara is Daniele's daughter and Nur's twin.""}, {""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""my"", ""role"": ""speaker"", ""type"": ""person""}], ""kind"": ""new_memory_candidate"", ""relationships"": [{""object"": ""user"", ""predicate"": ""is niece of"", ""subject"": ""Sara""}], ""statement"": ""Sara is my niece.""}], ""receipt"": {""details"": [""No durable memory was committed."", ""Clarification is recommended because the new niece relationship is plausible but not confirmed by the existing memory.""], ""success"": true}, ""repair_options"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__context__0.json
conflict_explainer,openai:gpt-5.5,contradiction_sam_children_001,base,0,silent_high_confidence_overwrite,"{""conflict_classification"": ""contradicts"", ""must_include"": [""two children"", ""no children""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""The new statement directly conflicts with the existing memory: the existing memory says Sam from Goldman has two children, while the new statement says Sam from Goldman has no children. Safe actions available are: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [""Existing memory: Sam from Goldman has two children."", ""New: Sam from Goldman has no children.""], ""conflict_classification"": ""direct_contradiction"", ""decision"": ""conflict_detected"", ""entity_resolution"": {""action"": ""matched_existing_entity"", ""entity_id"": null, ""reason"": ""Both statements refer to “Sam from Goldman,” so they appear to describe the same person, but the available information does not provide a stable entity ID.""}, ""intent"": ""explain_memory_conflict"", ""memory_cards"": [{""confidence"": ""unknown"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""existing"", ""relationships"": [{""object"": ""2"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has two children.""}, {""confidence"": ""unknown"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""new"", ""relationships"": [{""object"": ""0"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has no children.""}], ""receipt"": {""details"": [""Detected a direct contradiction about Sam from Goldman’s number of children."", ""No durable memory change was applied in this explanation.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__0.json
conflict_explainer,openai:gpt-5.5,conflict_sara_niece_001,punctuation,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""contradicts"", ""high_confidence_conflict""], ""must_include"": [""daughter"", ""niece"", ""conflict""], ""safe_action_space"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}","{""answer"": ""There is a potential ambiguity: the existing high-confidence memory says Sara is Daniele's daughter and Nur's twin, while the new statement says Sara is your niece. These facts could both be true, but the system should not assume the family connection without clarification. Safe actions available are: ask_clarification, add_new, keep_existing, reject_new, or edit. The safest action is to ask for clarification before committing the new niece relationship as durable memory."", ""citations"": [""Existing memory: Sara is Daniele's daughter and Nur's twin."", ""New memory: Sara is my niece.""], ""conflict_classification"": ""ambiguous_relationship"", ""decision"": ""ask_clarification"", ""entity_resolution"": {""action"": ""ask_clarification"", ""entity_id"": null, ""reason"": ""The new statement may refer to the same Sara, but it introduces a different family relationship to the user that is not established by the existing memory. More information is needed to confirm whether it is the same person and how the relationships fit together.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""high"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Daniele"", ""role"": ""parent"", ""type"": ""person""}, {""name"": ""Nur"", ""role"": ""twin"", ""type"": ""person""}], ""kind"": ""existing"", ""relationships"": [{""object"": ""Daniele"", ""predicate"": ""is daughter of"", ""subject"": ""Sara""}, {""object"": ""Nur"", ""predicate"": ""is twin of"", ""subject"": ""Sara""}], ""statement"": ""Sara is Daniele's daughter and Nur's twin.""}, {""confidence"": ""unspecified"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}], ""kind"": ""new"", ""relationships"": [{""object"": ""user"", ""predicate"": ""is niece of"", ""subject"": ""Sara""}], ""statement"": ""Sara is my niece.""}], ""receipt"": {""details"": [""Explained only the backend-supplied safe actions."", ""Preserved ambiguity and did not treat the new niece relationship as confirmed."", ""Did not present any superseded or deleted facts as current.""], ""success"": true}, ""repair_options"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__punctuation__0.json
conflict_explainer,openai:gpt-5.5,conflict_sara_niece_001,base,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""contradicts"", ""high_confidence_conflict""], ""must_include"": [""daughter"", ""niece"", ""conflict""], ""safe_action_space"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}","{""answer"": ""I found an existing high-confidence memory: Sara is Daniele's daughter and Nur's twin. The new statement, “Sara is my niece,” does not directly contradict that, but it needs context before being stored durably. Safe options are: ask_clarification to confirm whether this is the same Sara and how she is your niece; add_new if you want to store it as an additional relationship; keep_existing to leave the current memory unchanged; reject_new if the niece statement is not reliable; or edit if the existing or new wording should be corrected."", ""citations"": [""Existing memory: Sara is Daniele's daughter and Nur's twin."", ""New claim: Sara is my niece.""], ""conflict_classification"": ""potential_relationship_context_gap"", ""decision"": ""needs_clarification"", ""entity_resolution"": {""action"": ""ask_clarification"", ""entity_id"": null, ""reason"": ""The new claim may be compatible with the existing memory if Daniele is the user's sibling or sibling-in-law, but that relationship is not provided. It is also possible there are multiple people named Sara. The system should not merge or overwrite without clarification.""}, ""intent"": ""explain_memory_conflict"", ""memory_cards"": [{""confidence"": ""high"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Daniele"", ""role"": ""parent"", ""type"": ""person""}, {""name"": ""Nur"", ""role"": ""twin"", ""type"": ""person""}], ""kind"": ""existing_memory"", ""relationships"": [{""object"": ""Daniele"", ""predicate"": ""daughter_of"", ""subject"": ""Sara""}, {""object"": ""Nur"", ""predicate"": ""twin_of"", ""subject"": ""Sara""}], ""statement"": ""Sara is Daniele's daughter and Nur's twin.""}, {""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sara"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""me"", ""role"": ""aunt_or_uncle"", ""type"": ""person""}], ""kind"": ""new_claim"", ""relationships"": [{""object"": ""me"", ""predicate"": ""niece_of"", ""subject"": ""Sara""}], ""statement"": ""Sara is my niece.""}], ""receipt"": {""details"": [""Explained only backend-supplied safe actions."", ""Did not present the new claim as committed memory."", ""Preserved ambiguity about whether this is the same Sara and how the niece relationship is derived.""], ""success"": true}, ""repair_options"": [""ask_clarification"", ""add_new"", ""keep_existing"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__conflict_sara_niece_001__0.json
conflict_explainer,openai:gpt-5.5,contradiction_sam_children_001,context,0,silent_high_confidence_overwrite,"{""conflict_classification"": ""contradicts"", ""must_include"": [""two children"", ""no children""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There is a direct conflict: the existing memory says Sam from Goldman has two children, while the new statement says Sam from Goldman has no children. I should not treat either as definitively current without your resolution. Safe actions available are: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [""Existing memory: Sam from Goldman has two children."", ""New: Sam from Goldman has no children.""], ""conflict_classification"": ""direct_contradiction"", ""decision"": ""needs_user_resolution"", ""entity_resolution"": {""action"": ""same_entity_assumed"", ""entity_id"": null, ""reason"": ""Both memories refer to 'Sam from Goldman', so they appear to describe the same person, but this should be confirmed if there may be multiple Sams associated with Goldman.""}, ""intent"": ""explain_memory_conflict"", ""memory_cards"": [{""confidence"": ""previously_stored"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""existing_memory"", ""relationships"": [{""object"": ""two"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has two children.""}, {""confidence"": ""new_claim"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""new_memory"", ""relationships"": [{""object"": ""zero"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has no children.""}], ""receipt"": {""details"": [""Conflict detected between existing and new memory."", ""No memory update was committed because a safe action is required.""], ""success"": false}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__context__0.json
conflict_explainer,openai:gpt-5.5,contradiction_sam_children_001,punctuation,0,silent_high_confidence_overwrite,"{""conflict_classification"": ""contradicts"", ""must_include"": [""two children"", ""no children""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There is a direct conflict: the existing memory says Sam from Goldman has two children, while the new memory says Sam from Goldman has no children. The backend-supplied safe actions are: approve_supersession, keep_both, reject_new, or edit. Use approve_supersession only if the new statement should replace the existing one; keep_both if both should remain because the ambiguity or context matters; reject_new if the new statement should not be saved; or edit if the wording needs clarification before saving."", ""citations"": [""Existing memory: Sam from Goldman has two children"", ""New memory: Sam from Goldman has no children""], ""conflict_classification"": ""direct_contradiction"", ""decision"": ""needs_user_resolution"", ""entity_resolution"": {""action"": ""same_entity_assumed"", ""entity_id"": null, ""reason"": ""Both statements refer to “Sam from Goldman,” so they appear to describe the same person, but the statements conflict on whether Sam has children.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""unknown"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""existing"", ""relationships"": [{""object"": ""two"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has two children""}, {""confidence"": ""unknown"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""affiliation"", ""type"": ""organization""}], ""kind"": ""new"", ""relationships"": [{""object"": ""zero"", ""predicate"": ""has_children_count"", ""subject"": ""Sam from Goldman""}], ""statement"": ""Sam from Goldman has no children""}], ""receipt"": {""details"": [""Explained only the supplied safe actions."", ""Did not treat either conflicting statement as current truth."", ""Preserved ambiguity pending user resolution.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__contradiction_sam_children_001__punctuation__0.json
conflict_explainer,openai:gpt-5.5,concurrent_conflict_writes_001,base,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""supersedes"", ""contradicts""], ""must_include"": [""Goldman"", ""Point72""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There are two concurrent memory writes about Sam's employment: \""Sam works at Goldman\"" and \""Sam joined Point72.\"" These may conflict if they are both intended as Sam's current primary employer. Safe actions available are: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [], ""conflict_classification"": ""concurrent_conflict_writes"", ""decision"": ""needs_user_resolution"", ""entity_resolution"": {""action"": ""unresolved"", ""entity_id"": null, ""reason"": ""Both concurrent writes appear to refer to Sam, but the employment relationship may conflict unless one is historical, superseded, or a distinct concurrent role.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Goldman"", ""predicate"": ""works_at"", ""subject"": ""Sam""}], ""statement"": ""Sam works at Goldman.""}, {""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Point72"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Point72"", ""predicate"": ""joined"", ""subject"": ""Sam""}], ""statement"": ""Sam joined Point72.""}], ""receipt"": {""details"": [""No durable memory was committed because the concurrent employment facts need resolution."", ""Only backend-supplied safe actions were presented.""], ""success"": false}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__0.json
conflict_explainer,openai:gpt-5.5,concurrent_conflict_writes_001,context,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""supersedes"", ""contradicts""], ""must_include"": [""Goldman"", ""Point72""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There is a possible conflict: “Sam works at Goldman” and “Sam joined Point72” may describe the same person’s employment, but it is unclear whether Point72 replaces Goldman or whether both should be retained. Safe actions available are: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [""Concurrent writes: Sam works at Goldman. Sam joined Point72.""], ""conflict_classification"": ""potential_employment_conflict"", ""decision"": ""needs_user_resolution"", ""entity_resolution"": {""action"": ""unresolved"", ""entity_id"": null, ""reason"": ""Both statements appear to refer to Sam, but the current employment status is ambiguous because joining Point72 may supersede or coexist with working at Goldman.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""backend_context"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Goldman"", ""predicate"": ""works_at"", ""subject"": ""Sam""}], ""statement"": ""Sam works at Goldman.""}, {""confidence"": ""backend_context"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Point72"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Point72"", ""predicate"": ""joined"", ""subject"": ""Sam""}], ""statement"": ""Sam joined Point72.""}], ""receipt"": {""details"": [""Explained only the backend-supplied safe actions."", ""Did not commit either employment fact as the current durable memory."", ""Preserved ambiguity about whether the Point72 statement supersedes the Goldman statement.""], ""success"": true}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__context__0.json
